Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,0,,15,28,0,0,0
0,0,0,135,16,40,1,0,1
0,0,0,50,10,20,1,0,1
0,0,0,75,10,42,1,1,1
0,0,0,,20,26,0,0,0
1,0,0,,11,73,0,0,1
0,0,1,125,15,68,0,0,1
0,0,1,135,16,57,1,0,1
0,0,1,75,16,30,0,0,0
0,1,0,125,25,27,0,0,1
0,0,0,50,10,26,1,1,1
0,0,0,,20,42,0,0,0
0,0,0,75,20,55,1,1,1
0,0,1,,13,29,1,1,1
0,0,1,,5,40,0,0,0
0,0,1,,22,17,1,0,0
0,0,0,200,25,44,1,1,1
0,0,0,125,25,70,1,1,1
1,0,0,75,10,72,1,1,1
0,0,0,,19,59,0,0,0
0,0,1,90,14,21,1,1,0
0,0,1,145,17,21,1,0,1
0,0,0,225,25,33,1,1,1
0,0,0,75,10,24,1,0,1
0,0,1,,16,55,0,0,1
0,0,0,75,16,18,1,1,1
0,0,0,75,15,40,1,0,1
0,0,0,75,21,21,1,0,1
0,0,1,75,15,36,1,0,0
0,0,0,195,22,33,0,0,0
0,0,1,,15,22,0,0,0
1,0,0,,10,46,1,1,1
0,0,1,,18,76,1,0,0
1,0,0,175,20,29,1,0,1
0,0,0,160,21,22,1,0,0
0,0,0,100,25,19,1,0,1
1,0,1,,15,42,0,0,1
1,0,0,,10,34,0,0,0
0,0,1,,11,33,1,0,0
0,0,1,,17,36,1,0,0
1,0,1,,10,31,1,1,0
0,0,0,75,10,32,1,1,1
1,0,1,75,10,37,0,0,1
0,0,0,175,20,30,1,1,1
0,0,1,110,16,24,1,1,1
0,0,0,200,25,46,0,0,0
1,0,1,135,26,37,0,0,1
0,0,0,75,22,20,0,0,0
0,0,0,,14,28,1,1,1
0,0,1,50,10,25,1,1,1
0,0,0,155,28,27,0,0,1
0,0,1,,17,20,0,0,0
0,0,0,,13,24,1,0,0
0,0,0,125,26,57,1,1,1
0,0,1,,16,39,0,0,0
0,0,0,125,25,32,1,0,1
0,0,1,150,25,23,1,1,0
0,0,0,75,7,36,1,1,1
0,0,1,125,15,25,0,0,0
0,0,0,75,3,32,1,1,1
0,0,0,50,10,30,1,1,1
0,0,1,,17,29,0,0,0
0,0,1,,16,28,1,0,0
0,0,1,75,20,17,0,0,0
1,0,1,125,25,20,1,1,1
0,0,1,75,15,21,1,1,1
0,0,1,265,29,29,0,0,1
0,0,1,150,20,43,1,0,0
0,0,1,,15,20,0,0,0
0,0,0,125,15,60,1,1,1
0,0,0,,15,25,0,0,1
0,0,1,,10,47,1,0,0
0,0,0,75,15,28,0,0,1
0,0,1,125,15,45,1,1,1
0,0,0,175,20,50,1,0,1
0,0,1,,8,21,1,0,1
0,0,0,,15,31,1,0,1
0,1,0,225,25,29,0,0,0
0,0,0,275,30,39,1,0,1
0,0,0,75,10,31,1,0,1
1,0,1,75,10,38,0,0,1
0,0,0,175,34,23,1,1,1
0,0,1,,19,26,1,0,0
0,0,0,75,10,36,1,1,1
0,0,1,,14,17,1,0,0
0,0,0,,16,28,1,0,0
0,0,0,,10,42,0,0,1
0,0,0,205,23,17,1,0,1
0,0,0,125,15,36,1,0,1
0,0,1,100,15,22,1,1,1
0,0,0,,22,20,0,0,0
0,0,0,,10,65,1,0,1
1,0,0,175,30,25,1,1,1
0,0,0,,18,39,1,0,0
0,0,1,,15,48,0,0,0
0,0,0,125,15,45,1,0,1
0,0,1,165,19,45,1,1,0
0,0,0,,12,44,1,0,0
0,0,1,150,20,55,0,0,0
0,0,0,315,34,23,1,0,0
0,0,0,75,27,37,0,0,1
0,0,1,,12,23,1,1,0
0,1,0,,10,43,1,0,1
0,0,1,,10,35,0,0,0
0,0,0,125,15,19,0,0,0
0,1,0,,15,23,0,0,0
0,0,0,,20,24,0,0,0
0,0,0,75,10,27,1,0,1
0,0,0,,10,32,1,0,0
1,0,0,405,43,19,1,0,1
0,0,0,,10,37,1,1,1
0,0,0,,16,28,0,0,0
0,0,0,,12,46,1,0,0
0,1,0,,17,31,0,0,0
0,0,1,,23,20,1,1,1
0,0,0,,15,47,1,0,0
0,0,0,75,10,28,1,0,1
0,0,0,50,10,19,1,0,1
1,0,1,,15,24,0,0,0
0,0,0,210,26,33,1,0,1
0,0,1,125,15,33,1,0,1
0,0,1,,16,31,0,0,0
0,0,1,,8,24,0,0,1
0,0,0,,27,32,0,0,0
0,0,1,,20,43,1,0,0
0,0,1,,13,50,1,0,0
0,0,0,95,19,21,1,0,0
0,0,1,140,19,17,0,0,0
0,0,0,,20,83,1,0,0
0,0,0,145,27,24,1,0,1
0,0,1,100,26,24,1,1,1
0,0,0,185,21,45,1,1,1
1,0,1,75,23,28,1,0,1
0,0,0,,22,18,0,0,0
0,0,0,75,10,60,1,0,1
0,1,0,125,30,23,1,0,1
0,0,0,,24,51,0,0,0
0,0,0,75,32,21,1,0,1
0,0,0,,17,31,0,0,0
0,0,0,135,26,30,0,0,1
0,0,1,125,15,21,1,0,1
0,0,1,135,16,25,1,1,1
0,0,0,175,20,35,1,0,1
0,0,0,,20,48,1,0,1
0,0,0,135,16,55,1,0,1
0,0,1,,21,42,1,0,0
0,0,0,95,20,39,1,0,1
1,0,1,75,10,22,0,0,1
0,0,0,,15,39,1,0,0
0,0,0,155,18,54,1,0,1
0,0,1,,17,24,1,0,0
0,0,0,,11,46,1,0,0
0,0,0,75,24,44,1,0,1
0,0,1,,12,49,1,0,0
0,0,0,75,16,49,0,0,0
0,0,0,,10,21,1,0,0
0,0,0,125,25,59,1,0,1
0,1,1,50,10,20,0,0,1
0,0,1,75,18,35,1,0,1
0,0,0,,10,50,1,0,0
1,0,1,,10,41,0,0,0
0,0,0,75,27,41,1,0,1
0,0,0,145,17,42,0,0,0
0,0,0,175,20,34,0,0,1
0,0,1,75,27,40,1,0,1
1,0,1,,19,43,0,0,0
0,0,0,,10,22,0,0,1
0,0,0,75,10,31,1,0,1
0,0,0,135,16,34,1,0,1
0,0,0,,18,81,1,0,0
0,0,1,,12,48,1,0,0
0,0,1,75,17,22,1,1,1
0,0,0,,15,42,1,0,1
0,0,1,125,15,23,1,0,1
0,0,1,125,18,31,1,0,1
0,0,1,75,15,36,1,0,0
1,0,0,75,25,33,0,0,1
0,0,1,,15,20,1,0,0
0,0,0,,20,36,1,1,0
0,0,1,,16,22,1,1,0
0,0,1,130,18,20,1,0,1
0,0,0,,10,22,1,0,1
0,0,0,,15,20,0,0,0
0,1,0,185,21,24,1,0,1
0,0,1,,15,22,1,1,0
0,1,0,75,10,18,1,0,1
0,0,0,125,21,54,0,0,0
0,1,1,75,24,32,1,0,1
1,0,1,50,19,35,0,0,0
1,0,1,75,10,28,1,0,1
0,0,1,140,19,27,1,0,1
0,0,1,,19,38,1,1,0
0,0,0,,18,40,0,0,0
0,0,0,245,27,30,1,0,1
1,0,0,95,22,43,0,0,1
0,0,0,,15,36,1,0,0
0,0,1,275,30,35,1,1,1
0,0,0,125,15,22,1,0,1
0,0,1,75,18,37,1,1,1
1,0,1,,15,30,1,1,0
0,0,0,75,10,30,1,1,1
0,0,1,50,21,59,1,0,1
0,0,1,,11,43,1,0,0
0,0,0,105,13,51,1,1,1
0,0,1,255,31,19,1,1,1
0,0,0,,12,74,0,0,0
0,0,0,50,10,32,1,1,1
1,0,0,100,15,27,0,0,0
0,0,1,,14,45,1,1,0
0,0,0,125,25,39,1,0,1
0,0,0,155,18,21,1,0,1
0,0,0,100,20,20,1,0,1
0,1,0,,15,27,0,0,1
0,0,0,155,28,47,1,1,1
0,0,0,75,10,63,1,0,1
0,0,1,,10,52,0,0,0
0,1,0,,15,33,1,1,1
0,0,0,110,16,48,1,0,1
1,0,0,,15,51,0,0,0
0,0,0,,5,59,1,0,0
0,0,1,125,25,47,1,1,1
0,0,0,50,17,56,1,1,1
1,0,0,50,17,41,0,0,0
0,0,1,75,10,24,0,0,1
0,0,0,75,15,32,0,0,1
0,0,1,225,25,58,0,0,1
0,0,1,75,10,29,1,1,1
0,0,0,125,15,25,0,0,0
0,0,1,,15,24,0,0,1
0,0,0,135,16,27,1,0,1
0,0,1,,13,42,1,0,0
1,0,0,,16,25,0,0,0
1,0,1,75,10,29,1,1,1
0,0,0,50,10,28,1,1,1
0,0,1,50,10,19,1,0,0
0,0,0,625,65,19,1,0,1
0,0,0,100,15,38,1,0,1
1,0,0,,10,66,0,0,1
0,0,0,75,5,49,1,1,1
0,1,0,,16,34,0,0,0
0,0,0,,8,72,0,0,0
0,0,1,,10,28,1,0,0
0,0,1,135,16,35,1,0,1
0,0,1,75,15,58,1,0,1
0,0,0,,12,54,1,0,0
0,0,0,75,10,21,1,0,1
0,0,1,75,31,41,1,0,1
0,0,0,75,10,40,1,1,1
0,0,0,,16,64,1,0,0
0,0,0,,20,18,1,0,0
0,0,1,,10,34,1,0,0
0,1,1,275,30,23,1,0,1
0,0,1,,8,24,0,0,0
0,0,1,75,18,36,1,0,1
0,0,0,,8,59,1,1,0
0,0,1,75,10,43,1,0,1
0,1,0,,18,24,1,0,0
0,1,0,75,27,18,1,0,1
0,0,1,110,16,41,1,1,0
0,0,0,325,35,19,1,0,0
0,1,0,105,25,19,0,0,1
0,0,1,125,21,50,1,0,1
0,1,1,50,10,37,0,0,0
0,0,1,,18,20,0,0,0
0,1,1,165,19,46,0,0,0
1,0,1,125,30,40,0,0,1
0,0,0,135,16,27,1,0,1
1,0,1,,10,21,0,0,1
0,0,1,50,24,26,1,1,0
0,0,1,100,15,54,1,0,1
0,0,0,,8,26,0,0,0
0,1,0,75,10,20,0,0,1
0,0,1,,18,45,1,0,1
0,0,0,,8,41,1,0,0
0,0,0,75,10,38,0,0,1
0,0,0,,19,18,1,0,0
0,0,0,220,27,31,1,0,0
0,0,0,205,23,37,0,0,1
0,1,1,75,10,24,0,0,1
0,0,0,,9,75,1,0,0
0,0,0,,11,22,1,0,0
0,0,0,,18,31,0,0,0
0,0,1,,14,60,0,0,0
0,0,1,75,18,22,1,0,0
1,0,1,,17,51,0,0,0
0,0,1,,22,46,0,0,0
1,0,1,135,16,43,1,0,1
0,0,0,90,14,30,1,0,0
0,0,0,155,18,60,1,0,1
0,0,0,,11,34,1,0,0
0,0,0,,15,37,1,0,0
0,0,1,170,22,31,1,1,1
1,0,0,275,30,21,0,0,0
0,1,1,125,25,30,1,0,1
1,0,0,75,15,27,0,0,1
0,0,0,155,18,20,0,0,1
0,0,0,140,19,59,0,0,0
1,0,0,120,17,49,0,0,0
0,1,0,75,10,31,0,0,1
0,0,0,,10,51,1,0,0
0,0,0,125,15,40,0,0,1
0,0,1,75,10,32,1,0,1
0,0,1,,13,23,0,0,0
0,0,1,,8,69,1,1,1
0,0,1,,8,21,0,0,1
0,0,1,,21,19,1,0,0
0,0,0,165,19,24,1,0,1
0,0,1,50,10,56,1,0,1
0,0,1,120,17,49,1,0,1
0,1,0,,12,37,0,0,0
0,0,0,125,15,41,1,0,1
1,0,0,50,10,26,0,0,0
0,0,1,50,16,48,0,0,0
0,0,0,75,10,28,1,1,1
0,0,0,155,18,39,1,0,1
0,0,1,75,10,41,1,1,1
0,0,1,,17,47,0,0,0
0,0,0,,15,50,1,0,0
0,1,1,145,17,21,0,0,1
0,0,0,160,21,35,0,0,0
0,0,1,,11,32,0,0,0
0,1,1,,17,29,0,0,0
0,0,1,,19,23,1,0,0
0,0,0,,9,37,0,0,1
0,0,0,,9,44,1,0,1
0,0,0,75,10,65,1,0,1
0,0,0,,11,57,1,0,0
1,0,1,,15,40,1,1,1
0,0,0,,10,24,0,0,1
1,0,1,,16,40,1,1,0
1,0,1,,8,50,0,0,0
0,0,0,,24,40,1,1,0
0,0,0,,16,43,0,0,0
1,0,0,230,28,25,1,1,0
0,0,1,,15,25,0,0,0
0,1,0,145,17,20,0,0,0
0,0,0,,22,37,1,1,0
0,1,0,,18,28,1,0,0
0,0,1,,16,38,0,0,0
0,0,0,75,17,19,1,1,1
0,0,1,,16,48,1,0,0
0,0,1,,15,45,0,0,0
1,0,0,50,10,22,1,1,1
0,1,1,,21,24,1,0,0
0,0,0,,16,49,1,0,1
0,0,1,,9,51,1,0,1
0,0,0,,15,48,1,0,0
0,0,0,75,10,19,1,0,1
0,0,0,75,10,39,1,0,1
0,0,1,75,10,50,1,0,1
0,0,1,,10,49,0,0,0
0,0,0,80,15,30,1,0,1
0,0,0,75,10,39,1,1,1
0,0,1,145,17,50,1,0,1
0,0,0,,15,26,1,1,1
0,0,1,200,28,30,1,1,1
0,0,0,,22,23,1,0,0
0,0,0,,10,38,1,0,1
0,0,0,,11,19,1,1,0
0,0,1,,18,21,1,1,0
0,0,1,75,20,39,1,1,1
0,0,0,50,10,44,1,0,1
0,0,1,175,26,22,1,1,1
0,1,1,75,27,60,0,0,1
1,0,0,155,18,28,1,1,1
0,0,1,75,14,33,1,0,0
0,0,0,,15,33,1,0,0
0,0,0,75,18,61,1,1,0
0,0,0,,10,40,1,1,1
0,0,1,135,16,36,1,0,1
0,1,1,165,19,21,0,0,0
1,0,0,,10,24,1,1,1
0,0,1,75,10,55,0,0,1
0,1,1,135,26,22,0,0,1
0,0,1,135,16,21,1,0,0
0,0,0,240,39,31,1,1,1
0,0,0,,12,40,1,0,0
0,1,0,,16,20,0,0,0
0,0,0,125,23,40,1,0,1
0,0,0,160,21,18,1,0,0
0,0,0,,17,26,1,0,0
0,0,0,,18,59,1,0,1
0,0,1,125,15,52,1,0,1
0,0,0,,15,37,1,0,0
0,0,1,,10,32,1,0,1
0,0,1,,16,27,1,0,0
0,1,0,125,10,28,0,0,1
0,0,1,,12,19,1,0,0
0,0,1,100,15,21,0,0,0
0,0,0,125,15,53,1,0,0
0,0,0,,15,42,1,0,0
0,1,0,135,16,33,0,0,1
0,0,0,75,10,41,1,0,1
0,0,1,,12,20,1,0,0
0,0,0,,21,49,1,1,0
0,1,0,100,15,30,0,0,0
0,1,1,125,25,31,0,0,1
0,0,0,,20,28,0,0,0
0,0,0,120,25,26,0,0,1
0,0,1,,20,40,1,0,0
0,1,0,285,31,42,1,1,1
0,0,0,,20,18,0,0,0
0,1,0,,21,21,0,0,0
0,1,0,235,26,49,1,0,1
1,0,1,,16,18,1,0,0
0,0,0,150,20,20,1,0,0
0,0,0,125,25,28,1,0,1
0,0,1,255,28,33,1,1,1
0,0,1,,13,30,0,0,0
0,0,0,125,15,34,0,0,1
0,0,1,,11,66,1,0,0
0,0,1,195,22,16,1,1,1
0,0,0,155,18,35,0,0,1
0,0,0,75,22,19,1,1,1
0,0,0,75,17,55,1,0,1
0,0,0,,10,24,0,0,1
0,0,0,,12,51,1,1,0
0,0,0,130,18,59,0,0,0
1,0,0,175,20,24,0,0,0
0,0,1,,13,40,0,0,0
0,0,1,325,35,20,1,0,1
0,0,0,,10,60,1,0,0
0,0,1,75,18,23,1,0,1
1,0,1,,25,36,0,0,0
0,0,1,125,15,24,1,1,1
0,0,1,50,24,43,1,0,1
0,0,0,75,10,21,1,1,1
0,0,0,75,30,39,1,0,1
0,0,1,,8,24,0,0,0
0,0,0,,9,43,1,0,1
0,1,0,235,26,31,0,0,1
0,1,0,75,24,42,0,0,1
0,0,0,135,16,45,1,0,1
0,0,1,125,15,25,1,1,1
0,0,0,145,17,44,1,1,1
0,1,1,,8,27,0,0,0
0,1,0,75,10,34,0,0,1
0,0,0,140,19,36,1,1,1
0,1,0,,15,31,0,0,0
0,0,1,125,15,23,1,0,0
0,0,1,75,10,20,1,0,1
0,0,1,140,19,19,1,0,0
0,0,0,75,23,58,0,0,1
0,0,1,75,10,44,1,1,1
0,0,0,105,22,51,1,0,1
0,0,0,165,24,35,1,0,0
0,0,0,100,20,41,1,0,0
0,0,0,145,27,19,1,0,1
0,0,1,215,24,26,0,0,1
0,1,1,175,30,46,0,0,1
0,1,1,,20,24,0,0,0
0,0,0,75,16,28,1,1,1
0,1,1,75,22,21,1,0,1
0,0,0,,20,24,0,0,0
0,0,0,175,20,20,1,0,1
0,0,0,125,15,66,1,0,0
0,0,1,,15,38,0,0,0
0,0,0,75,16,22,1,0,1
0,0,0,,15,55,1,0,0
0,0,1,75,10,63,1,1,1
0,0,1,235,26,50,1,0,1
0,0,1,175,20,42,1,0,1
1,0,0,75,15,50,0,0,0
0,0,0,105,13,41,0,0,1
0,0,0,75,10,20,0,0,1
0,0,1,75,10,20,1,1,1
0,0,0,215,24,26,1,0,1
0,0,0,175,20,32,1,0,1
0,0,1,100,17,30,1,1,1
0,0,0,135,16,45,1,1,1
0,0,1,125,15,32,1,0,1
0,0,1,175,25,46,1,0,0
0,0,0,100,15,56,1,0,0
0,0,1,175,20,38,1,1,1
0,1,0,,22,30,0,0,0
0,0,1,125,25,28,1,0,1
1,0,1,50,24,30,1,0,1
0,0,0,275,30,49,1,0,1
1,0,1,,15,36,0,0,0
0,0,0,75,20,19,1,0,1
0,0,0,50,10,34,1,1,1
0,0,1,165,19,46,1,0,1
0,0,1,,12,18,1,0,0
0,0,0,250,30,22,0,0,0
0,1,0,,18,40,1,0,1
0,1,0,,11,45,0,0,0
0,0,0,,16,45,1,0,0
0,0,1,,15,18,1,0,0
0,0,1,,11,19,1,0,0
0,0,0,,30,35,1,1,1
0,0,1,75,20,18,1,0,1
0,0,1,210,26,40,1,1,1
0,0,0,,16,24,1,0,0
1,0,1,175,20,57,0,0,0
0,0,0,75,10,26,0,0,1
1,0,1,145,17,24,0,0,1
1,0,0,75,10,48,1,0,1
0,0,0,,16,32,1,0,0
0,1,0,225,25,34,0,0,0
0,0,1,195,22,26,1,0,1
0,0,1,75,22,20,1,0,1
0,1,0,,15,26,0,0,0
0,0,0,75,10,30,1,1,1
0,0,1,75,10,58,1,1,1
0,0,0,145,26,40,1,1,1
0,0,1,135,16,45,1,1,1
0,0,0,140,19,25,1,0,1
0,0,0,,18,34,1,0,0
0,0,0,,15,32,1,0,0
0,0,1,185,21,22,1,1,1
0,0,1,50,25,24,1,1,1
0,0,0,205,23,64,1,0,1
1,0,0,,15,22,0,0,0
0,0,0,,10,45,1,0,1
0,0,1,,10,28,0,0,0
0,0,1,75,16,18,0,0,0
0,0,1,75,25,64,1,0,1
0,0,0,220,27,46,0,0,0
0,0,0,,11,78,1,0,0
0,0,0,50,10,21,1,0,1
0,0,0,,20,32,1,1,1
0,0,0,150,20,72,0,0,0
0,0,0,185,21,43,1,1,1
0,0,1,50,10,25,1,1,1
0,0,0,75,10,42,1,0,1
0,0,0,125,15,59,1,1,1
0,0,1,125,25,37,1,0,1
0,0,1,,17,35,1,0,0
0,0,0,255,28,24,1,0,1
0,1,1,,10,55,1,0,0
0,0,0,,16,18,0,0,0
0,0,0,75,10,30,1,1,1
0,0,0,,15,32,1,0,0
1,0,1,75,10,38,1,1,1
0,0,1,,10,30,1,0,0
0,0,1,50,15,22,0,0,0
0,0,1,145,27,22,1,1,1
0,0,0,,24,19,0,0,0
0,0,0,,20,27,1,0,1
0,0,0,75,10,41,1,0,1
0,0,0,75,25,50,1,1,1
1,0,0,,17,26,0,0,0
0,0,0,,15,51,0,0,0
0,0,1,,16,20,1,0,0
0,0,1,95,17,21,0,0,1
1,0,0,75,15,25,1,0,1
0,0,0,275,30,30,1,1,1
0,0,1,,10,48,1,0,0
0,0,1,,10,30,1,1,1
0,0,1,140,19,41,0,0,0
0,0,0,,10,30,1,0,0
0,0,0,75,15,22,1,1,1
0,0,1,,14,49,1,0,1
0,0,0,,26,26,1,0,0
0,0,0,,23,25,1,0,0
0,1,0,75,10,26,1,1,1
0,0,1,255,28,19,1,0,1
0,0,0,,13,51,1,0,0
0,0,0,,12,52,1,0,0
0,0,0,,15,35,1,0,0
0,0,0,,15,49,1,0,0
1,0,0,75,23,21,0,0,1
0,0,0,,23,45,0,0,0
0,1,1,125,25,21,0,0,1
1,0,0,,10,34,0,0,1
0,0,0,,10,46,1,0,1
0,0,0,210,26,25,1,1,1
0,0,1,155,18,29,1,0,1
1,0,0,185,21,31,1,1,1
0,0,1,,10,22,1,0,0
0,0,0,75,15,46,1,1,1
0,0,0,,21,19,1,0,0
0,0,0,,12,37,0,0,0
1,0,1,,9,31,1,1,1
0,0,1,,15,17,1,0,0
0,0,0,125,15,49,1,1,1
0,0,0,75,10,22,1,0,1
0,0,0,75,20,35,0,0,0
0,0,0,,15,19,1,0,0
0,0,0,75,10,29,1,1,1
0,0,0,,20,57,1,0,0
0,1,0,125,15,25,1,1,1
1,0,0,,22,33,0,0,0
0,0,0,75,10,34,1,0,1
0,0,0,,15,21,1,0,1
0,0,0,110,16,39,1,0,1
0,0,0,,10,36,1,0,0
0,0,0,75,10,55,1,0,1
0,0,0,145,17,22,0,0,1
0,0,1,175,20,46,1,1,1
0,1,0,75,10,20,0,0,1
1,0,1,165,29,25,0,0,1
0,0,1,,12,29,1,0,0
0,0,0,50,10,24,1,1,1
0,0,1,75,10,26,1,1,1
0,0,1,,9,45,1,0,0
0,1,0,75,10,31,1,1,1
1,0,0,75,27,38,1,1,1
0,0,1,,14,18,1,0,0
0,0,1,145,17,18,1,0,0
0,0,0,505,53,21,1,0,1
0,0,1,,13,19,1,0,0
0,0,0,,16,26,1,0,0
0,0,1,85,16,31,1,0,1
0,0,0,,15,33,1,0,0
0,0,0,100,15,30,1,1,0
0,0,0,110,16,57,1,1,1
0,0,0,,13,40,0,0,0
0,0,0,110,16,31,1,0,0
0,0,0,,16,28,0,0,0
0,1,0,,8,25,0,0,1
1,0,1,,7,19,0,0,1
0,0,1,95,24,48,1,0,1
0,0,0,50,15,18,0,0,0
0,0,0,,15,43,0,0,0
0,0,0,,16,18,1,0,0
0,1,1,,15,28,0,0,0
0,0,0,,20,39,1,0,0
1,0,0,75,35,28,1,0,0
0,0,0,125,15,21,1,0,1
0,0,0,215,24,20,0,0,1
0,0,0,75,10,17,1,0,1
0,0,0,145,17,54,1,0,1
0,1,0,,22,29,1,0,0
0,0,0,,13,22,1,0,0
0,0,0,125,15,34,1,1,1
1,0,0,130,18,32,0,0,0
0,0,0,,10,50,1,0,1
0,0,1,130,18,30,0,0,0
1,0,1,,10,49,0,0,0
0,0,0,,16,28,1,0,0
0,1,0,130,27,25,1,1,1
0,0,1,75,30,54,1,0,1
1,0,0,,30,34,0,0,0
0,0,0,125,15,55,1,0,1
0,0,1,,23,26,0,0,0
0,0,0,185,31,34,0,0,1
0,0,1,,9,34,1,0,1
0,0,0,75,20,53,1,1,1
0,0,0,75,10,53,0,0,1
0,0,1,110,16,25,1,0,0
0,0,0,235,26,69,1,0,1
0,1,1,90,14,24,0,0,0
0,0,1,75,19,20,0,0,1
1,0,0,75,10,21,0,0,1
0,0,0,205,23,36,1,0,1
0,0,0,245,27,37,1,1,1
0,0,0,75,10,49,0,0,1
0,0,0,110,16,26,1,0,0
0,0,0,135,16,27,0,0,1
1,0,1,140,19,53,0,0,0
0,0,1,,18,24,1,0,0
1,0,1,,15,24,1,0,0
0,0,1,50,10,21,1,0,1
0,0,0,75,15,57,1,0,1
1,0,0,,17,35,0,0,0
1,0,0,,16,34,0,0,0
0,0,0,,15,64,0,0,0
0,0,1,75,19,19,0,0,0
0,0,0,125,15,19,1,1,1
0,0,1,125,15,34,1,0,1
0,0,1,,3,60,1,0,1
0,0,1,,13,61,1,0,0
1,0,0,,10,43,1,0,0
1,0,0,,20,48,0,0,0
0,0,0,,12,46,1,0,0
0,0,0,,9,58,1,0,1
0,0,0,125,15,50,1,1,1
0,0,0,100,15,26,1,0,0
0,1,0,265,29,34,1,1,1
0,1,1,135,16,37,1,1,1
0,0,1,75,15,37,1,0,1
0,0,1,,8,20,1,0,1
0,0,1,,20,80,1,0,0
0,0,0,125,29,25,1,1,1
0,0,1,,21,32,1,0,0
0,0,0,,11,43,0,0,1
0,0,0,150,20,20,0,0,0
0,0,1,145,27,23,1,0,1
0,0,1,75,10,23,1,1,1
0,0,0,75,21,31,1,0,1
0,0,1,,17,36,0,0,0
0,0,0,,8,23,1,0,1
0,0,0,,10,65,1,1,1
0,0,1,135,16,23,1,0,1
0,0,0,,10,17,1,0,1
0,0,1,,13,40,1,0,0
0,0,0,75,20,41,0,0,1
0,1,1,,10,24,1,0,1
0,0,0,,14,54,0,0,0
0,1,1,,16,35,0,0,0
0,0,0,,9,61,1,0,1
1,0,0,,13,19,0,0,0
1,0,0,175,30,46,1,1,1
0,0,1,165,19,37,1,1,1
0,0,1,,20,48,1,0,0
0,1,0,125,15,26,0,0,1
0,0,1,75,10,21,1,1,1
0,0,1,145,17,64,1,0,1
0,0,1,,15,36,1,0,0
0,0,1,75,16,25,1,0,1
0,0,1,145,17,60,1,0,1
0,0,0,135,16,43,1,0,1
0,0,0,,12,79,1,0,0
0,0,0,245,27,39,1,0,1
0,0,0,130,18,19,0,0,0
0,0,0,,20,25,0,0,0
0,0,0,75,10,18,1,1,1
0,0,0,,17,37,1,1,0
0,0,0,,20,41,0,0,0
0,0,1,,15,49,1,0,0
0,0,0,,12,20,1,0,0
0,0,1,75,10,25,1,0,1
0,0,0,,8,27,1,0,0
0,0,1,,10,71,1,0,0
0,0,0,,18,45,1,0,0
0,1,1,75,20,30,1,0,1
1,0,0,75,10,52,0,0,1
0,1,0,275,35,28,1,1,1
0,0,0,125,25,21,1,1,1
0,1,0,,10,20,0,0,1
0,0,1,,10,40,1,0,1
0,0,0,235,26,39,1,1,1
0,0,0,,10,20,0,0,0
0,0,0,,10,28,1,0,0
0,0,0,,23,21,1,0,0
0,0,0,,14,59,0,0,0
0,0,1,230,28,19,0,0,0
0,0,0,140,19,42,1,1,0
1,0,1,135,16,19,0,0,0
1,0,1,,12,25,0,0,0
0,1,0,350,40,24,1,0,0
1,0,0,225,25,17,1,0,1
0,1,0,100,15,30,0,0,1
0,0,0,,11,54,1,0,0
1,0,0,100,25,31,1,1,1
0,0,0,75,10,38,1,1,1
0,0,1,75,10,23,1,0,1
0,0,1,75,10,41,1,0,1
0,0,1,,15,29,0,0,0
0,0,1,,16,19,1,0,0
0,1,0,135,24,19,0,0,1
0,0,0,125,15,22,1,0,1
0,0,0,,10,44,1,0,1
0,0,0,75,25,31,1,0,1
0,0,0,75,10,36,1,1,1
0,0,0,125,29,47,1,1,1
0,1,0,85,16,44,0,0,1
0,0,0,75,21,29,1,0,0
1,0,0,75,10,21,0,0,0
0,1,0,,11,20,1,0,1
0,0,1,,18,24,1,0,0
0,0,1,95,21,18,1,0,0
0,0,1,,12,28,1,0,1
0,0,0,75,7,40,1,0,1
0,0,0,165,19,39,1,0,0
1,0,0,100,21,30,1,0,1
0,0,0,115,14,22,0,0,0
0,1,0,100,15,20,1,0,1
1,0,0,125,15,23,1,0,1
0,0,0,105,13,71,1,1,1
0,0,1,,11,22,1,0,0
0,0,1,,18,49,1,0,0
0,0,0,100,20,49,1,0,1
1,0,0,75,10,25,1,0,1
0,0,0,,20,40,0,0,0
0,0,1,80,13,28,1,0,1
0,0,0,,16,26,1,0,1
0,0,0,75,13,19,1,0,0
0,0,0,125,15,52,1,0,0
1,0,0,75,15,27,1,0,1
0,0,1,,21,53,0,0,0
0,0,0,,18,45,0,0,0
0,0,0,295,32,19,1,0,1
0,0,1,,16,29,1,0,0
0,0,0,115,14,28,1,0,0
0,0,1,75,10,35,1,0,1
0,0,1,150,21,27,1,0,1
0,0,1,85,18,28,0,0,0
0,0,0,,15,27,0,0,0
0,0,0,90,19,25,1,0,0
0,1,1,70,12,19,1,0,1
0,0,0,115,14,17,0,0,1
0,0,1,185,21,19,1,0,0
0,1,0,100,15,33,1,0,1
1,0,1,,11,25,1,0,1
0,0,0,125,15,48,1,0,1
0,0,1,,16,46,1,0,0
0,0,0,75,10,18,0,0,1
0,0,1,105,13,46,1,0,0
0,0,0,155,18,54,1,0,0
0,0,0,140,28,52,1,0,0
0,0,0,125,15,25,1,0,1
